Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
28072 Hoyo de Manzanares;2807201 Hoyo de Manzanares distrito 01;2807201002 Hoyo de Manzanares sección 01002;Renta neta media por persona ;2020;14.613
28072 Hoyo de Manzanares;2807201 Hoyo de Manzanares distrito 01;2807201003 Hoyo de Manzanares sección 01003;Renta neta media por persona ;2020;20.218
28073 Humanes de Madrid;;;Renta neta media por persona ;2020;10.298
28073 Humanes de Madrid;2807301 Humanes de Madrid distrito 01;;Renta neta media por persona ;2020;10.298
28073 Humanes de Madrid;2807301 Humanes de Madrid distrito 01;2807301001 Humanes de Madrid sección 01001;Renta neta media por persona ;2020;12.147
28073 Humanes de Madrid;2807301 Humanes de Madrid distrito 01;2807301002 Humanes de Madrid sección 01002;Renta neta media por persona ;2020;8.210
28073 Humanes de Madrid;2807301 Humanes de Madrid distrito 01;2807301003 Humanes de Madrid sección 01003;Renta neta media por persona ;2020;8.518
28073 Humanes de Madrid;2807301 Humanes de Madrid distrito 01;2807301004 Humanes de Madrid sección 01004;Renta neta media por persona ;2020;9.962
28073 Humanes de Madrid;2807301 Humanes de Madrid distrito 01;2807301005 Humanes de Madrid sección 01005;Renta neta media por persona ;2020;9.332
28073 Humanes de Madrid;2807301 Humanes de Madrid distrito 01;2807301006 Humanes de Madrid sección 01006;Renta neta media por persona ;2020;11.088
28073 Humanes de Madrid;2807301 Humanes de Madrid distrito 01;2807301007 Humanes de Madrid sección 01007;Renta neta media por persona ;2020;10.830
28073 Humanes de Madrid;2807301 Humanes de Madrid distrito 01;2807301008 Humanes de Madrid sección 01008;Renta neta media por persona ;2020;11.192
28074 Leganés;;;Renta neta media por persona ;2020;12.584
28074 Leganés;2807401 Leganés distrito 01;;Renta neta media por persona ;2020;11.875
28074 Leganés;2807401 Leganés distrito 01;2807401001 Leganés sección 01001;Renta neta media por persona ;2020;12.431
28074 Leganés;2807401 Leganés distrito 01;2807401002 Leganés sección 01002;Renta neta media por persona ;2020;11.876
28074 Leganés;2807401 Leganés distrito 01;2807401003 Leganés sección 01003;Renta neta media por persona ;2020;9.955
28074 Leganés;2807401 Leganés distrito 01;2807401004 Leganés sección 01004;Renta neta media por persona ;2020;15.014
28074 Leganés;2807401 Leganés distrito 01;2807401005 Leganés sección 01005;Renta neta media por persona ;2020;12.804
28074 Leganés;2807401 Leganés distrito 01;2807401006 Leganés sección 01006;Renta neta media por persona ;2020;11.827
28074 Leganés;2807401 Leganés distrito 01;2807401007 Leganés sección 01007;Renta neta media por persona ;2020;10.651
28074 Leganés;2807401 Leganés distrito 01;2807401008 Leganés sección 01008;Renta neta media por persona ;2020;10.577
28074 Leganés;2807401 Leganés distrito 01;2807401009 Leganés sección 01009;Renta neta media por persona ;2020;10.783
28074 Leganés;2807401 Leganés distrito 01;2807401010 Leganés sección 01010;Renta neta media por persona ;2020;12.802
28074 Leganés;2807401 Leganés distrito 01;2807401011 Leganés sección 01011;Renta neta media por persona ;2020;11.790
28074 Leganés;2807401 Leganés distrito 01;2807401012 Leganés sección 01012;Renta neta media por persona ;2020;11.854
28074 Leganés;2807401 Leganés distrito 01;2807401013 Leganés sección 01013;Renta neta media por persona ;2020;12.384
28074 Leganés;2807401 Leganés distrito 01;2807401014 Leganés sección 01014;Renta neta media por persona ;2020;10.758
28074 Leganés;2807401 Leganés distrito 01;2807401015 Leganés sección 01015;Renta neta media por persona ;2020;11.444
28074 Leganés;2807401 Leganés distrito 01;2807401016 Leganés sección 01016;Renta neta media por persona ;2020;11.099
28074 Leganés;2807401 Leganés distrito 01;2807401017 Leganés sección 01017;Renta neta media por persona ;2020;10.606
28074 Leganés;2807401 Leganés distrito 01;2807401018 Leganés sección 01018;Renta neta media por persona ;2020;12.378
28074 Leganés;2807401 Leganés distrito 01;2807401019 Leganés sección 01019;Renta neta media por persona ;2020;10.643
28074 Leganés;2807401 Leganés distrito 01;2807401020 Leganés sección 01020;Renta neta media por persona ;2020;15.284
28074 Leganés;2807401 Leganés distrito 01;2807401021 Leganés sección 01021;Renta neta media por persona ;2020;9.635
28074 Leganés;2807401 Leganés distrito 01;2807401022 Leganés sección 01022;Renta neta media por persona ;2020;9.274
28074 Leganés;2807401 Leganés distrito 01;2807401023 Leganés sección 01023;Renta neta media por persona ;2020;9.366
28074 Leganés;2807401 Leganés distrito 01;2807401024 Leganés sección 01024;Renta neta media por persona ;2020;13.303
28074 Leganés;2807401 Leganés distrito 01;2807401025 Leganés sección 01025;Renta neta media por persona ;2020;13.353
28074 Leganés;2807401 Leganés distrito 01;2807401026 Leganés sección 01026;Renta neta media por persona ;2020;14.855
28074 Leganés;2807402 Leganés distrito 02;;Renta neta media por persona ;2020;10.870
28074 Leganés;2807402 Leganés distrito 02;2807402001 Leganés sección 02001;Renta neta media por persona ;2020;9.870
28074 Leganés;2807402 Leganés distrito 02;2807402002 Leganés sección 02002;Renta neta media por persona ;2020;10.235
28074 Leganés;2807402 Leganés distrito 02;2807402003 Leganés sección 02003;Renta neta media por persona ;2020;10.218
28074 Leganés;2807402 Leganés distrito 02;2807402004 Leganés sección 02004;Renta neta media por persona ;2020;10.153
28074 Leganés;2807402 Leganés distrito 02;2807402005 Leganés sección 02005;Renta neta media por persona ;2020;10.561
28074 Leganés;2807402 Leganés distrito 02;2807402006 Leganés sección 02006;Renta neta media por persona ;2020;9.859
28074 Leganés;2807402 Leganés distrito 02;2807402008 Leganés sección 02008;Renta neta media por persona ;2020;9.668
28074 Leganés;2807402 Leganés distrito 02;2807402009 Leganés sección 02009;Renta neta media por persona ;2020;9.680
28074 Leganés;2807402 Leganés distrito 02;2807402010 Leganés sección 02010;Renta neta media por persona ;2020;10.198
28074 Leganés;2807402 Leganés distrito 02;2807402011 Leganés sección 02011;Renta neta media por persona ;2020;12.136
28074 Leganés;2807402 Leganés distrito 02;2807402012 Leganés sección 02012;Renta neta media por persona ;2020;10.211
28074 Leganés;2807402 Leganés distrito 02;2807402013 Leganés sección 02013;Renta neta media por persona ;2020;9.201
28074 Leganés;2807402 Leganés distrito 02;2807402014 Leganés sección 02014;Renta neta media por persona ;2020;13.766
28074 Leganés;2807402 Leganés distrito 02;2807402015 Leganés sección 02015;Renta neta media por persona ;2020;9.824
28074 Leganés;2807402 Leganés distrito 02;2807402016 Leganés sección 02016;Renta neta media por persona ;2020;10.316
28074 Leganés;2807402 Leganés distrito 02;2807402017 Leganés sección 02017;Renta neta media por persona ;2020;10.704
28074 Leganés;2807402 Leganés distrito 02;2807402019 Leganés sección 02019;Renta neta media por persona ;2020;11.847
28074 Leganés;2807402 Leganés distrito 02;2807402020 Leganés sección 02020;Renta neta media por persona ;2020;13.764
28074 Leganés;2807402 Leganés distrito 02;2807402021 Leganés sección 02021;Renta neta media por persona ;2020;12.354
28074 Leganés;2807402 Leganés distrito 02;2807402022 Leganés sección 02022;Renta neta media por persona ;2020;15.636
28074 Leganés;2807403 Leganés distrito 03;;Renta neta media por persona ;2020;13.174
28074 Leganés;2807403 Leganés distrito 03;2807403001 Leganés sección 03001;Renta neta media por persona ;2020;10.891
28074 Leganés;2807403 Leganés distrito 03;2807403002 Leganés sección 03002;Renta neta media por persona ;2020;10.207
28074 Leganés;2807403 Leganés distrito 03;2807403003 Leganés sección 03003;Renta neta media por persona ;2020;9.953
28074 Leganés;2807403 Leganés distrito 03;2807403004 Leganés sección 03004;Renta neta media por persona ;2020;9.799
28074 Leganés;2807403 Leganés distrito 03;2807403005 Leganés sección 03005;Renta neta media por persona ;2020;8.849
28074 Leganés;2807403 Leganés distrito 03;2807403006 Leganés sección 03006;Renta neta media por persona ;2020;10.086
28074 Leganés;2807403 Leganés distrito 03;2807403007 Leganés sección 03007;Renta neta media por persona ;2020;11.062
28074 Leganés;2807403 Leganés distrito 03;2807403008 Leganés sección 03008;Renta neta media por persona ;2020;9.643
28074 Leganés;2807403 Leganés distrito 03;2807403012 Leganés sección 03012;Renta neta media por persona ;2020;9.731
28074 Leganés;2807403 Leganés distrito 03;2807403013 Leganés sección 03013;Renta neta media por persona ;2020;10.237
28074 Leganés;2807403 Leganés distrito 03;2807403014 Leganés sección 03014;Renta neta media por persona ;2020;13.048
28074 Leganés;2807403 Leganés distrito 03;2807403015 Leganés sección 03015;Renta neta media por persona ;2020;15.352
28074 Leganés;2807403 Leganés distrito 03;2807403016 Leganés sección 03016;Renta neta media por persona ;2020;14.158
28074 Leganés;2807403 Leganés distrito 03;2807403017 Leganés sección 03017;Renta neta media por persona ;2020;12.839
28074 Leganés;2807403 Leganés distrito 03;2807403018 Leganés sección 03018;Renta neta media por persona ;2020;10.448
28074 Leganés;2807403 Leganés distrito 03;2807403019 Leganés sección 03019;Renta neta media por persona ;2020;18.409
28074 Leganés;2807403 Leganés distrito 03;2807403020 Leganés sección 03020;Renta neta media por persona ;2020;15.361
28074 Leganés;2807403 Leganés distrito 03;2807403021 Leganés sección 03021;Renta neta media por persona ;2020;15.007
28074 Leganés;2807403 Leganés distrito 03;2807403022 Leganés sección 03022;Renta neta media por persona ;2020;14.554
28074 Leganés;2807403 Leganés distrito 03;2807403023 Leganés sección 03023;Renta neta media por persona ;2020;17.707
28074 Leganés;2807403 Leganés distrito 03;2807403024 Leganés sección 03024;Renta neta media por persona ;2020;16.685
28074 Leganés;2807404 Leganés distrito 04;;Renta neta media por persona ;2020;12.070
28074 Leganés;2807404 Leganés distrito 04;2807404001 Leganés sección 04001;Renta neta media por persona ;2020;11.234
28074 Leganés;2807404 Leganés distrito 04;2807404002 Leganés sección 04002;Renta neta media por persona ;2020;11.674
28074 Leganés;2807404 Leganés distrito 04;2807404003 Leganés sección 04003;Renta neta media por persona ;2020;12.048
28074 Leganés;2807404 Leganés distrito 04;2807404004 Leganés sección 04004;Renta neta media por persona ;2020;11.847
28074 Leganés;2807404 Leganés distrito 04;2807404005 Leganés sección 04005;Renta neta media por persona ;2020;13.011
28074 Leganés;2807404 Leganés distrito 04;2807404006 Leganés sección 04006;Renta neta media por persona ;2020;12.046
28074 Leganés;2807404 Leganés distrito 04;2807404007 Leganés sección 04007;Renta neta media por persona ;2020;13.040
28074 Leganés;2807404 Leganés distrito 04;2807404008 Leganés sección 04008;Renta neta media por persona ;2020;11.691
28074 Leganés;2807404 Leganés distrito 04;2807404009 Leganés sección 04009;Renta neta media por persona ;2020;11.405
28074 Leganés;2807404 Leganés distrito 04;2807404010 Leganés sección 04010;Renta neta media por persona ;2020;11.724
28074 Leganés;2807404 Leganés distrito 04;2807404011 Leganés sección 04011;Renta neta media por persona ;2020;12.639
28074 Leganés;2807404 Leganés distrito 04;2807404012 Leganés sección 04012;Renta neta media por persona ;2020;10.612
28074 Leganés;2807404 Leganés distrito 04;2807404013 Leganés sección 04013;Renta neta media por persona ;2020;12.746
28074 Leganés;2807404 Leganés distrito 04;2807404014 Leganés sección 04014;Renta neta media por persona ;2020;12.088
28074 Leganés;2807404 Leganés distrito 04;2807404015 Leganés sección 04015;Renta neta media por persona ;2020;13.201
28074 Leganés;2807404 Leganés distrito 04;2807404016 Leganés sección 04016;Renta neta media por persona ;2020;13.533
28074 Leganés;2807404 Leganés distrito 04;2807404017 Leganés sección 04017;Renta neta media por persona ;2020;13.094
28074 Leganés;2807404 Leganés distrito 04;2807404018 Leganés sección 04018;Renta neta media por persona ;2020;11.360
28074 Leganés;2807404 Leganés distrito 04;2807404019 Leganés sección 04019;Renta neta media por persona ;2020;12.548
28074 Leganés;2807404 Leganés distrito 04;2807404020 Leganés sección 04020;Renta neta media por persona ;2020;11.731
28074 Leganés;2807404 Leganés distrito 04;2807404021 Leganés sección 04021;Renta neta media por persona ;2020;12.178
28074 Leganés;2807404 Leganés distrito 04;2807404022 Leganés sección 04022;Renta neta media por persona ;2020;11.614
28074 Leganés;2807404 Leganés distrito 04;2807404023 Leganés sección 04023;Renta neta media por persona ;2020;11.423
28074 Leganés;2807404 Leganés distrito 04;2807404024 Leganés sección 04024;Renta neta media por persona ;2020;12.949
28074 Leganés;2807404 Leganés distrito 04;2807404025 Leganés sección 04025;Renta neta media por persona ;2020;10.991
28074 Leganés;2807404 Leganés distrito 04;2807404026 Leganés sección 04026;Renta neta media por persona ;2020;12.281
28074 Leganés;2807404 Leganés distrito 04;2807404027 Leganés sección 04027;Renta neta media por persona ;2020;12.149
28074 Leganés;2807404 Leganés distrito 04;2807404028 Leganés sección 04028;Renta neta media por persona ;2020;11.878
